item_code,description,unit_price,volume_per_unit,weight_per_unit
CK060X,u/b knee hole cabinet 600mm wide,752.0,0.25,0
CK090,u/b knee hole cabinet 900mm wide,752.0,0.4,0
CK090X,u/b knee hole cabinet 900mm wide,752.0,0.4,0
CK100,u/b knee hole cabinet 1000mm wide,752.0,0.4,0
CK100X,u/b knee hole cabinet 1000 wide,752.0,0.4,0
CK120,u/b knee hole cabinet 1200mm wide,752.0,0.4,0
CK120X,u/b knee hole cabinet 1200mm wide,752.0,0.4,0
CKD045,u/b knee hole drawer cabinet 450mm wide,752.0,0.1,0
CKD045L,u/b knee hole drawer cabinet 450mm wide with lock,752.0,0.15,0
CKD045X,u/b knee hole drawer cabinet 450mm wide,752.0,0.1,0
CKD045XL,u/b knee hole drawer cabinet 450mm wide with lock,752.0,0.1,0
CKD050,u/b knee hole drawer cabinet 500mm wide,752.0,0.15,0
CKD050L,u/b knee hole drawer cabinet 500mm wide with lock,752.0,0.15,0
CKD050X,u/b knee hole drawer cabinet 500mm wide,752.0,0.15,0
CKD050XL,u/b knee hole drawer cabinet 500mm wide with lock,752.0,0.15,0
CKD060,u/b knee hole drawer cabinet 600mm wide,752.0,0.15,0
CKD060L,u/b knee hole drawer cabinet 600mm wide with lock,752.0,0.15,0
CKD060X,u/b knee hole drawer cabinet 600mm wide,752.0,0.15,0
CKD060XL,u/b knee hole drawer cabinet 600mm wide with lock,752.0,0.15,0
CKD090,u/b knee hole drawer cabinet 900mm wide,752.0,0.5,0
CKD090L,u/b knee hole drawer cabinet 900mm wide with lock,752.0,0.5,0
CKD090X,u/b knee hole drawer cabinet 900mm wide,752.0,0.25,0
CKD090XL,u/b knee hole drawer cabinet 900mm wide with lock,752.0,0.25,0
CKD100,u/b knee hole drawer cabinet 1000mm wide,752.0,0.25,0
CKD100L,u/b knee hole drawer cabinet 1000mm wide with lock,752.0,0.25,0
CKD100X,u/b knee hole drawer cabinet 1000mm wide,752.0,0.25,0
CKD100XL,u/b knee hole drawer cabinet 1000mm wide with lock,752.0,0.25,0
CKD110,u/b knee hole drawer cabinet 1100mm wide,752.0,0.24,0
CKD120,u/b knee hole drawer cabinet 1200mm wide,752.0,0.25,0
CKD120L,u/b knee hole drawer cabinet 1200mm wide with lock,752.0,0.25,0
CKD120X,u/b knee hole drawer cabinet 1200mm wide,752.0,0.25,0
CKD120XL,u/b knee hole drawer cabinet 1200mm wide with lock,752.0,0.25,0
CMA045FH,u/b storage cabinet  with 1 adjustable shelf & 1 door 450mm wide,756.0,0.4,0
CMA045FHL,u/b storage cabinet  with 1 adjustable shelf & 1 door 450mm wide with lock,756.0,0.4,0
CMA045FL,u/b storage cabinet with 1 adjustable shelf  &1door  450mm wide,756.0,0.33,0
CMA045FLL,u/b storage cabinet with 1 adjustable shelf  & 1 door  450mm wide with lock,756.0,0.33,0
CMA045PH,u/b storage cabinet with 1 adjustable shelf  & 1 door 450mm wide,752.0,0.62,0
CMA045PHL,u/b storage cabinet with 1 adjustable shelf  & 1 door 450mm wide with lock,752.0,0.62,0
CMA045PHX,u/b storage cabinet with 1 adjustable shelf  & 1 door  450mm wide,752.0,0.55,0
CMA045PHXL,u/b storage cabinet with 1 adjustable shelf  & 1 door  450mm wide with lock,752.0,0.55,0
CMA060FH,u/b storage cabinet with 1 adjustable shelf  & 1 door 600mm wide,752.0,0.5,0
CMS075PH,u/b sink cabinet 750mm wide,752.0,0.7,0
CMSUCTARM,ceiling mounted suction arm with vsb 14(2900 rpm),2810.0,1.0,0
CMSUCTARM-IN,ceiling mounted suction arm without blower,2810.0,1.0,0
CO045FH,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO045FHX,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO045FL,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO045FLX,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO045PH,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO045PHX,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO045PL,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO045PLX,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO045VH,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO045VHX,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO045VL,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO045VLX,u/b open cabinet with 1 adjustable shelf 450 mm wide.,752.0,0.5,0
CO050FH,u/b open cabinet with 1 adjustable shelf 500 mm wide.,752.0,0.5,0
CO050FHX,u/b open cabinet with 1 adjustable shelf 500 mm wide.,752.0,0.5,0
CO050FL,u/b open cabinet with 1 adjustable shelf 500 mm wide.,752.0,0.5,0
CO050FLX,under bench open cabinet with 1 adj shelf 500mm wide.,752.0,0.5,0
CO050PH,u/b open cabinet with 1 adjustable shelf 500 mm wide.,752.0,0.5,0
CO050PHX,u/b open cabinet with 1 adjustable shelf 500 mm wide.,752.0,0.5,0
CO050PL,u/b open cabinet with 1 adjustable shelf 500 mm wide.,752.0,0.5,0
CO050PLX,under bench open cabinet with 1 adj shelf 500mm wide.,752.0,0.5,0
CO050VH,u/b open cabinet with 1 adjustable shelf 500 mm wide.,752.0,0.5,0
CO050VHX,u/b open cabinet with 1 adjustable shelf 500 mm wide.,752.0,0.5,0
CO050VL,u/b open cabinet with 1 adjustable shelf 500 mm wide.,752.0,0.5,0
CO050VLX,under bench open cabinet with 1 adj shelf 500mm wide.,752.0,0.5,0
CO060FH,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO060FHX,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO060FL,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO060FLX,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO060PH,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO060PHX,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO060PL,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO060PLX,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO060VH,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO060VHX,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO060VL,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO060VLX,u/b open cabinet with 1 adjustable shelf 600 mm wide.,752.0,0.5,0
CO090FH,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.7,0
CO090FHX,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.5,0
CO090FL,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.5,0
CO090FLX,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.5,0
CO090PH,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.7,0
CO090PHX,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.5,0
CO090PL,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.5,0
CO090PLX,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.5,0
CO090VH,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.7,0
CO090VHX,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.5,0
CO090VL,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.5,0
CO090VLX,u/b open cabinet with 1 adjustable shelf 900 mm wide.,752.0,0.5,0
CO100FH,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO100FHX,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO100FL,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO100FLX,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO100PH,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO100PHX,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO100PL,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO100PLX,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO100VH,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO100VHX,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO100VL,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO100VLX,u/b open cabinet with 1 adjustable shelf 1000 mm wide.,752.0,0.5,0
CO120FH,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
CO120FHX,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
CO120FL,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
CO120FLX,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
CO120PH,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
CO120PHX,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
CO120PL,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
CO120PLX,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
CO120VH,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
CO120VHX,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
CO120VL,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
CO120VLX,u/b open cabinet with 1 adjustable shelf 1200 mm wide.,752.0,0.5,0
COGRT1038PH,"U/b open cabinet with 15 nos pull out gratnell trays, 1046mm wide",762.0,2.0,0
COGRT1046VH,"U/b open cabinet with 15 nos pull out gratnell trays, 1046mm wide",752.0,0.75,0
COGRT70FH,"U/b open cabinet with 6 nos pull out gratnell trays, 704mm wide",752.0,0.75,0
COGRT70PH,"U/b open cabinet with 6 nos pull out gratnell trays, 704mm wide",752.0,1.0,0
COGRT70PHX,"U/b open cabinet with 6 nos pull out gratnell trays, 704mm wide",752.0,0.75,0
COR S,corner support,6.0,0.0,0.3
CPU250-H,under bench cpu holder 250mm wide,752.0,0.5,0
CPU290,underbench cpu cabinet 290mm wide.,752.0,0.5,0
CPU290X,under bench cpu cabinet 290mm wide,752.0,0.5,0
CPUPLT,u/b cpu platform,752.0,0.13,0
CR-CHAIR,Executive Chair with armrest and backrest with castors,752.0,0.5,0
CRL-PTN,Carrel Partition,752.0,0.5,0
CS045FH,u/b sink cabinet 450mm wide,752.0,0.4,0
CS045FL,u/b sink cabinet 450mm wide,752.0,0.29,0
CS045PH,u/b sink cabinet 450mm wide,752.0,0.38,0
CS045PHX,u/b sink cabinet 450mm wide,752.0,0.35,0
CS045PL,u/b sink cabinet 450mm wide,752.0,0.33,0
CS045PLX,u/b sink cabinet 450mm wide,752.0,0.41,0
CS045VH,u/b sink cabinet 450mm wide,752.0,0.44,0
CS045VHX,u/b sink cabinet 450mm wide,752.0,0.4,0
CS045VL,u/b sink cabinet 450mm wide,752.0,0.36,0
CS045VLX,u/b sink cabinet 450mm wide,752.0,0.33,0
CS060FH,u/b sink cabinet 600mm wide,752.0,0.5,0
CS060FL,u/b sink cabinet 600mm wide,756.0,0.34,0
CS060PH,u/b sink cabinet 600mm wide,752.0,0.6,0
CS060PHX,u/b sink cabinet 600mm wide,752.0,0.51,0
CS060PL,u/b sink cabinet 600mm wide,752.0,0.49,0
CS060PLX,u/b sink cabinet 600mm wide,752.0,0.44,0
cs060vh,u/b sink cabinet 600mm wide,127.0,0.24,0.0
CS060VHX,u/b sink cabinet 600mm wide,752.0,0.46,0
CS060VL,u/b sink cabinet 600mm wide,752.0,0.42,0
CS060VLX,u/b sink cabinet 600mm wide,752.0,0.38,0
CS0750PH,u/b sink cabinet 750mm wide,752.0,0.7,0
CS090FH,u/b sink cabinet 900mm wide,752.0,0.6,0
CS090FL,u/b sink cabinet 900mm wide,752.0,0.45,0
CS090PH,u/b sink cabinet 900mm wide,752.0,0.7,0
CS090PHX,u/b sink cabinet 900mm wide,752.0,0.63,0
CS090PL,u/b sink cabinet 900mm wide,752.0,0.6,0
CS090PLX,u/b sink cabinet 900mm wide,752.0,0.54,0
CS090VH,u/b sink cabinet 900mm wide,752.0,0.64,0
CS090VHX,u/b sink cabinet 900mm wide,752.0,0.58,0
CS090VL,u/b sink cabinet 900mm wide,752.0,0.54,0
CS090VLX,u/b sink cabinet 900mm wide,752.0,0.49,0
CS100PH,u/b sink cabinet 1000mm wide,752.0,0.83,0
CS100PHX,u/b sink cabinet 1000mm wide,752.0,0.83,0
CS116PH,u/b sink cabinet 1160mm wide,752.0,0.83,0
CS120FH,u/b sink cabinet 1200mm wide,752.0,0.06,0
CS120FL,u/b sink cabinet 1200mm wide,752.0,0.55,0
CS120PH,u/b sink cabinet 1200mm wide,752.0,0.83,0
CS120PHX,u/b sink cabinet 1200mm wide,752.0,0.76,0
CS120PL,u/b sink cabinet 1200mm wide,752.0,0.71,0
CS120PLX,u/b sink cabinet 1200mm wide,752.0,0.65,0
CS120VH,u/b sink cabinet 1200mm wide,752.0,0.77,0
CS120VHX,u/b sink cabinet 1200mm wide,752.0,0.71,0
CS120VL,u/b sink cabinet 1200mm wide,752.0,0.66,0
CS120VLX,u/b sink cabinet 1200mm wide,752.0,0.6,0
CS136VHX,u/b sink cabinet cum storage 1360mm wide,752.0,1.14,0
CS142PH,u/b sink cabinet cum storage 1420mm wide,752.0,1.14,0
CSA090PHL,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide with lock,752.0,1.25,0
CSA090PHX,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide,752.0,1.25,0
CSA090PHXL,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide with lock,752.0,1.25,0
CSA090PL,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide,752.0,1.0,0
CSA090PLL,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide with lock,752.0,1.0,0
CSA090PLX,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide,752.0,1.0,0
CSA090PLXL,u/b combined cabinet with sink cum storage with 1 adjustable shelf 900mm wide with lock,752.0,1.0,0
CSA090VH,"u/b combined cabinet with sink, 1 adj. shelf & 2 doors 900 mm wide",752.0,1.0,0
CSA090VHL,"u/b combined cabinet with sink, 1 adj. shelf & 2 door 900 mm wide with lock",752.0,1.0,0
CSA090VHX,"u/b combined cabinet with sink, 1 adj, shelf & 2 door 900 mm wide",752.0,1.0,0
CSA090VHXL,"u/b combined cabinet with sink, 1 adj. shelf & 2 door 900 mm wide with lock",752.0,1.0,0
CSA090VL,"u/b combined cabinet with sink, 1 adj. shelf & 2 door 900 mm wide",752.0,1.0,0
CSA090VLL,"u/b combined cabinet with sink, 1 adj shelf & 2 door 900 mm wide with lock",752.0,1.0,0
CSA090VLX,"u/b combined cabinet with sink, 1 adj shelf & 2 door 900 mm wide",752.0,0.75,0
CSA090VLXL,"u/b combined cabinet with sink, 1 adj shelf & 2 door 900 mm wide with lock",752.0,0.75,0
CSA120FH,u/b combined cabinet with sink cum storage with 1 adjustable shelf 1200mm wide,752.0,1.25,0
CSA120PH,u/b combined cabinet with sink cum storage with 1 adjustable shelf 1200mm wide with lock,752.0,1.5,0
CSA120PHL,u/b combined cabinet with sink cum storage with 1 adjustable shelf 1200mm wide with lock,752.0,1.5,0
DATA,data point,0.0,0.0,0.0
DATA2PB,double data point panel box,0.0,0.0,0.0
DATAPB,data point panel box,0.0,0.0,0.0
DATASO,data standout,0.0,0.0,0.0
DPP-CUP,Polypropelyne drip cup,1380.0,1.0,0
DRACK-PP-40x55,PP drip rack 400x550mm,0.0,0.0,0.0
DRACK-PP-55x70,PP drip rack 550x700mm,0.0,0.0,0.0
EPX-CUP,Epoxy drip cup,2546.0,1.0,0
EPXSINK,epoxy sink 396x300x200mm(Black colour),1395.0,0.5,0
EPXSINK-40x30,epoxy sink 397x300x200mm(Black colour),1395.0,0.5,0
EPXSINK-U15C,epoxy sink 406x305x203(Black colour),1395.0,0.5,0
EPXSINK-U24C,epoxy sink 457x356x267mm(Black colour),1395.0,0.5,0
EPXSINK-U24CDDG,epoxy sink with double side drain grooves(457x356x267mm)(Black colour),1395.0,0.5,0
EPXSINK-U24CDG,"epoxy sink with drain grooves,size:457x356x267mm(Black colour)",1395.0,0.5,0
EPXSINK-U50C,solid epoxy sink .size 610x406x203(Black colour),1397.0,0.5,0
EPXSINK40-30,epoxy sink 400x300 mm,0.0,0.0,0.0
EXECHAIR,"executive office chair with arm rest, back rest & castors",4049.0,1.0,0
F FFRAME,front frame,1440.0,1.0,0
F+B FFRAME,front + back frame,1440.0,1.0,0
f+b vframe,front+back frame,52.0,0.03,5.0
FABOX,"first aid box, size 350x230x500(H)mm",752.0,0.5,0
FFRM 70-60,frame work,1439.0,7.8,0
FFRM-TRLY(70X50),trolley frame work,1362.0,0.2,0
FFRM150-75,frame work 1500 mm,1439.0,12.0,0
FMESEYSH,floor mounted emergency shower with eye wash,2568.0,3.0,0
FMESEYSH-IN,floor mounted emergency shower with eye wash,2568.0,3.0,0
FP-H,Filler panel,74.0,0.03,12.0
FP-L,Filler panel,752.0,0.5,0
FRAME,front+back frame,1439.0,8.5,0
fs60hv,side frames,51.0,0.02,0.0
FS60HVSP,side frames,1439.0,2.7,0
FS60LV,side frames,1439.0,2.5,0
FS60LVSP,"side frames,special",1439.0,2.5,0
fs75hv,side frames,51.0,0.03,0.0
FS75HVSP,"side frames,special",1439.0,2.7,0
FS75LV,side frames,1439.0,2.4,0
FS75LVSP,"side frames,special",1439.0,2.4,0
FSMHF,middle frame,1441.0,0.56,0
FSMLF,middle frame,1441.0,0.56,0
FSS60HF,side frame,1995.0,0.6,0
FSS60HFSP,"side frames,special",1995.0,0.6,0
FSS60LF,side frame,1995.0,0.6,0
FSS60LFSP,"side frames,special",1995.0,0.6,0
FSS65LF,side frame,1995.0,0.605,0
FSS68HF,side frame,1995.0,0.6,0
FSS70HF,side frame,1995.0,0.75,0
FSS75HF,side frame,1995.0,0.75,0
FSS75HFSP,"side frames,special",1995.0,0.75,0
FSS75LF,side frame,1441.0,0.75,0
FSS75LFSP,"side frames,special",1441.0,0.75,0
FSS80HF,side frame,1995.0,0.76,0
FSS85LF,side frame,1995.0,0.805,0
FSS90HF,side frame,1995.0,1.0,0
FSS90HFSP,"side frames,special",1995.0,1.0,0
FSS90LF,side frame,1995.0,1.0,0
FSS90LFSP,"side frames,special",1995.0,1.0,0
FSSIB60HF,island bench side frame,1995.0,0.56,0
FSSIB60LF,island bench side frame,1995.0,0.56,0
GRT-MLD,Worktop moulding,1363.0,13.12,0
HEX-150,"hexagonal knee unit with support frames, size:1500x1300",752.0,3.75,0
HEXBEN150-130,"hexagonal knee unit with support frames, size:1500x1300",752.0,3.75,0
HEXBENCH150-130,"hexagonal knee unit with support frames, size:1500x1300",752.0,3.75,0
KBTJ55-EBC,key board tray,740.0,8.0,0
KS1000-H,knee space panel,755.0,0.5,0
KS1000-L,knee space panel,755.0,0.25,0
KS1000-MH,knee space panel,755.0,0.5,0
KS1000-ML,knee space panel,755.0,0.5,0
LAR2SO,double 180 deg argon standout,3061.0,1.0,0
LAR2SO-IN,double 180 deg argon standout,3061.0,1.0,0
LBM1EYEWSH,single bench mounted eye wash,2565.0,1.0,0
LBMEYEWSH,lab emergency eyewash,0.0,0.0,0.0
LBMEYEWSH-IN,bench mounted eye wash,2565.0,1.0,0
LBS4SO,4-way lab service standout,0.0,0.0,0.0
LCA1SC,single compressed air outlet,3055.0,1.0,0
LCA1SO,single compressed standout,3055.0,1.0,0
LCA2DD,2 way 180 deg compressed air drop down,2527.0,1.0,0
LCA2DD-IN,2 way 180 deg compressed air drop down,2527.0,1.0,0
LCA2SO,double 180 deg compressed air standout,3051.0,1.0,0
LCA2SO-IN,double 180 deg compressed air standout,3051.0,1.0,0
LCA4SO,quadruplete compressed air standout,3051.0,1.0,0
LCASC,single compressed air outlet,3055.0,1.0,0
LCASC-IN,single compressed air outlet,3055.0,1.0,0
LCASO,single compressed air standout,2028.0,1.0,0
LCASO-IN,single compressed air standout,2028.0,1.0,0
LCW2OUT,double cold water outlet,0.0,0.0,0.0
LCW2OUT-IN,single cold water standout with double outlet,688.0,1.0,0
LCW2SO,Cold water standout with double outlet,688.0,1.0,0
LCW2SO-IN,Cold water standout with double outlet,688.0,1.0,0
LCW3SO,triple cold water standout,0.0,0.0,0.0
LCW3SO-IN,cold water standout with triple outlets(goose neck),3059.0,1.0,0
LCWSO,single cold water standout,163.0,0.01,0.85
LCWSO-IN,single cold water standout (goose neck),2560.0,1.0,0
LD1WP,single computer data pedestal box,1734.0,1.0,0
LE1SC,13 Amp/220 Volt single electrical outlet,1731.0,1.0,0
LE1SC-IN,16 Amp/220 Volt single electrical outlet,2826.0,1.0,0
LE1SCSP,13 Amp/220 Volt single water proof electrical outlet,2642.0,1.0,0
LE1SO,13 Amp/220 Volt single electrical standout,1731.0,1.0,0
LE1SO-IN,16 Amp/220 Volt single electrical standout,2826.0,1.0,0
LE1SOSP,13 Amp/220 Volt single electrical standout (weather proof),2642.0,1.0,0
LE1WP,13Amp/220Volt single electrical pedestal box,1731.0,1.0,0
LE1WP-IN,16 Amp/220Volt single electrical pedestal box,1731.0,1.0,0
LE2DWP,13Amp/220Volt double 180° electric pedestal box,1731.0,2.0,0
LE2DWP-IN,16Amp/220Volt double 180° electric pedestal box,1731.0,2.0,0
LE2SC,13 Amp/220 Volt double electrical outlet,1730.0,1.0,0
LE2SC-16A,16 Amp/220 Volt double electrical outlet,1730.0,1.0,0
LE2SC-IN,16 Amp/220 Volt double electrical outlet,2826.0,2.0,0
LE2SCSP,13 Amp/220 Volt double electrical outlet (weather proof),1732.0,1.0,0
LE2SO,13 Amp/ 220 Volt double electrical standout,1730.0,1.0,0
LE2SO-IN,16 Amp/220 Volt double electrical standout,2826.0,2.0,0
LE2SOSP,13 Amp/ 220 Volt double electrical standout (weather proof),1732.0,1.0,0
LE2SOWC,13 A / 220 Volt double electrical standout with splash proof,1730.0,1.0,0
LE2WP,13 Amp/220 Volt double electrical pedestal box,1730.0,1.0,0
LE2WP-IN,16 Amp/220 Volt double electrical pedestal box,0.0,0.0,0.8
LE4SO,13 Amp/220Volt quadruplet electrical standout,1730.0,2.0,0
LE4SO-IN,16 Amp/220Volt double quadruplet electrical standout,2826.0,4.0,0
LE4SOSP,13 Amp/ 220 Volt quadruplet double electrical standout (weather proof),1732.0,2.0,0
LE4WP,13 Amp/220 Volt quadruplet  electrical pedestal box,1730.0,2.0,0
LE4WP-IN,16 Amp/220 Volt quadruplet  electrical pedestal box,1730.0,2.0,0
LG1DD,Single gas(lpg) dropdown type,1579.0,1.0,0
LG1DD-IN,Single gas(lpg) dropdown type,1579.0,1.0,0
LG1SC,single gas(lpg) outlet,1579.0,1.0,0
LG1SC-IN,single gas(lpg) outlet,1579.0,1.0,0
LG1SO,Single gas(lpg) stand out,1579.0,1.0,0
LG1SO-IN,Single gas(lpg) stand out,1579.0,1.0,0
LG2DD,double gas drop down,0.0,0.0,0.0
LG2DD-IN,double 180 deg gas(lpg) outlet drop down type,1579.0,1.0,0
LG2SO,double 180 deg gas(lpg) standout,1579.0,1.0,0
LG2SO-IN,double 180 deg gas(lpg) standout,1579.0,1.0,0
LG2YSC,double 'y' type gas(lpg) outlet,1579.0,1.0,0
LG2YSC-IN,double 'y' type gas(lpg) outlet,1579.0,1.0,0
LG2YSO,double gas Y standout,0.0,0.0,0.0
LG2YSO-IN,double 'y' type gas(lpg) stand out,1579.0,1.0,0
LG4DD,Quadruplet gas(lpg) drop down type,1579.0,1.0,0
LG4DD-IN,Quadruplet gas(lpg) drop down type,1579.0,1.0,0
LG4SO,quad gas standout,0.0,0.0,0.0
LG4SO-IN,4 way type gas(lpg) stand out,1579.0,1.0,0
LG4YSO,quadruplet  type gas(lpg) stand out,1579.0,1.0,0
LG4YSO-IN,quadruplet  type gas(lpg) stand out,1579.0,1.0,0
LH-BOX-50,light box 500 mm wide,752.0,0.64,0
LH1SC-IN,single hydrogen outlet,3061.0,1.0,0
LH1SO,Single hydrogen standout,1579.0,1.0,0
LH1SO-IN,Single hydrogen standout,1579.0,1.0,0
LHE1SC,single helium outlet,3061.0,1.0,0
LHE1SC-IN,single helium outlet,3061.0,1.0,0
LHWASH,Bench mounded single eye wash,3020.0,1.0,0
LMX1SO,single hole hot & cold water mixer standout,1376.0,2.0,0
LMX1SO LE,single hole hot & cold water mixer standout (lever operated),1376.0,2.0,0
LMX1SO-IN,single hole hot & cold water mixer standout,1376.0,2.0,0
LMX1SOLV,single hole hot & cold water mixer standout lever operated,1376.0,2.0,0
LMX2SO,double hole hot and cold water mixer standout,1418.0,2.0,0
LMX2SO-IN,double hole hot and cold water mixer standout,1418.0,2.0,0
LMXISO,lab mixer standout,0.0,0.0,0.0
LMXSO-LBOW,elbow operated hot& cold water mixer standout,1376.0,1.0,0
LN1SC,single nitrogen outlet,1580.0,1.0,0
LN1SC-IN,single nitrogen outlet,1580.0,1.0,0
LN1SO,single nitrogen standout,1580.0,1.0,0
LN1SO-IN,single nitrogen standout,1580.0,1.0,0
LN2SO,double 180 deg nitrogen standout,3061.0,1.0,0
LN2SO-IN,double 180 deg nitrogen standout,3061.0,1.0,0
LOCK,lock mechanism,0.0,0.0,0.0
LVC1SC,single vaccum outlet,1580.0,1.0,0
LVC1SO,Single vacuum standout,2561.0,2.0,0
LVC1SO-IN,Single vacuum standout,2561.0,2.0,0
LVC2SO,2 way 180 degree vaccum standout,2561.0,2.0,0
LVC2SO-IN,2 way 180 degree vaccum standout,2561.0,2.0,0
LVC2YSO,double 'y' type vaccum standout,2561.0,2.0,0
LVC4SO,quadruplete vaccum standout,2561.0,2.0,0
LVCSC,single vaccum outlet,1580.0,1.0,0
LVCSC-IN,single vaccum outlet,1580.0,1.0,0
LWSHOWER,wall mounted emergency shower,3044.0,1.0,0
LWWASH,wall mounted eye wash,3045.0,1.0,0
OCTKUNIT150-150,"octagonal knee unit with support frames, size:1500x1500",752.0,4.0,0
OFFCHAIR,"executive office chair with arm rest, back rest & castors",4049.0,1.0,0
OHC068-30,over head storage cabinet with panel door 680x300x300mm,752.0,0.5,0
OHC100-30,open over head storage cabinet 1000x300x1200mm,752.0,0.75,0
OHC110-30,open over head storage cabinet 1100x300x1200mm,752.0,0.75,0
OHC120-30SP,over head storage cabinet with panel door 1200x300x300mm,752.0,1.0,0
OHGID100-30,over head storage cabinet with glass infilt door 1000x300x1200mm,752.0,0.75,0
OHO100-30,over head open storage cabinet  1000x300x1200mm,752.0,0.75,0
PDLTAP,pedal operator water standout,2560.0,1.0,0
PPSINK32,polypropylene sink 320mm,0.0,0.0,0.0
PPSINK32-32,Polypropylene sink 320 x 320mm,1380.0,1.0,0
PPSINK45-35,polypropylene sink 450x350 mm,71.0,0.07,2.5
PPSINK45-35DG,polypropylene sink 450 x 350 mm with drain grooves,2510.0,1.0,0
PPSINK56-35,polypropylene sink 560x355 mm,2510.0,1.0,0
PPSINK60-45,polypropylene sink 600x450 mm,2510.0,1.0,0
PPSINK90-40,Polypropylene sink 900mm width,1380.0,1.0,0
PS-BX-045-045,static pass box size:450X450X450mm(h)(outer),4046.0,1.0,0
